dataset,method,file_name,touch_prob,gt,pred,error
d3,B4_erosion_watershed,WIN_20240126_14_11_34_Pro_jpg.rf.e862702866f021912cbc0797d5d06240.jpg,,16,20,4
d3,B4_erosion_watershed,WIN_20240129_10_30_57_Pro_jpg.rf.ee25dcb793d54cb19a02641d793f3670.jpg,,15,18,3
d3,B4_erosion_watershed,WIN_20240202_13_46_50_Pro_jpg.rf.ef5acb5cb6d24d9a56d51e6d061575d0.jpg,,18,26,8
d3,B4_erosion_watershed,WIN_20240126_14_18_23_Pro_jpg.rf.ebb2343e9341477b4193c2289583c57a.jpg,,15,21,6
d3,B4_erosion_watershed,WIN_20240129_11_03_17_Pro_jpg.rf.ec3b3dffa04f45917c2456c48493fee1.jpg,,14,16,2
d3,B4_erosion_watershed,WIN_20240126_14_51_23_Pro_jpg.rf.ef796a881658047434439ab038b49b53.jpg,,15,18,3
d3,B4_erosion_watershed,WIN_20240126_11_20_40_Pro_jpg.rf.edb671c512776c8f6966fe4db083263e.jpg,,12,17,5
d3,B4_erosion_watershed,WIN_20240131_11_10_31_Pro_jpg.rf.ec62882b2f8f27ddd551c76976214360.jpg,,15,16,1
d3,B4_erosion_watershed,WIN_20240129_18_05_03_Pro_jpg.rf.ebc70f4d56dc452372cca0d5b46b2d65.jpg,,17,21,4
d3,B4_erosion_watershed,WIN_20240129_11_34_39_Pro_jpg.rf.ed736b242cae197773ea50bef350ef95.jpg,,16,19,3
d3,B4_erosion_watershed,WIN_20240130_15_58_25_Pro_jpg.rf.de90205182a4e92b27f25528e0d1aef4.jpg,,15,18,3
d3,B4_erosion_watershed,WIN_20240131_11_27_26_Pro_jpg.rf.f0de6f1178050698a1af3159b7151c0e.jpg,,13,15,2
d3,B4_erosion_watershed,WIN_20240130_15_43_50_Pro_jpg.rf.f0ce7d7ada13c17bb6473cac3db5ec56.jpg,,16,17,1
d3,B4_erosion_watershed,WIN_20240126_14_36_26_Pro_jpg.rf.ef81bc4ce8daed454474f9a397276b90.jpg,,19,19,0
d3,B4_erosion_watershed,WIN_20240126_14_16_20_Pro_jpg.rf.efa481f28c7a7de66d509a24fb2f21bf.jpg,,16,20,4
d3,B4_erosion_watershed,WIN_20240129_11_23_31_Pro_jpg.rf.f0c0e3900aca8dc0e47a11f0367a970d.jpg,,19,23,4
d3,B4_erosion_watershed,WIN_20240126_14_34_30_Pro_jpg.rf.f12a8f9893d0968828d853765201ad31.jpg,,13,17,4
d3,B4_erosion_watershed,WIN_20240129_10_39_49_Pro_jpg.rf.eea7c8dbaf9ca0352f882c4b9a8f629a.jpg,,13,14,1
d3,B4_erosion_watershed,WIN_20240129_18_28_53_Pro_jpg.rf.efa3f92beb892c44e164045b506c2483.jpg,,18,19,1
d3,B4_erosion_watershed,WIN_20240130_16_36_40_Pro_jpg.rf.f21bcfd33cfc578575cfb7b9fb87d2ed.jpg,,13,12,-1
d3,B4_erosion_watershed,WIN_20240126_14_49_02_Pro_jpg.rf.f24767ef69d1836015abb2309e39fd1f.jpg,,15,21,6
d3,B4_erosion_watershed,WIN_20240126_14_28_54_Pro_jpg.rf.f2de65c9f56e32ff9cf1ad6f36219767.jpg,,12,13,1
d3,B4_erosion_watershed,WIN_20240202_13_43_19_Pro_jpg.rf.f3d7ad73ea2cdb5d1252d0818fbaeac7.jpg,,16,18,2
d3,B4_erosion_watershed,WIN_20240130_16_35_10_Pro_jpg.rf.f3cbc1ebc34c6fc2152ed4a713189fa6.jpg,,13,17,4
d3,B4_erosion_watershed,WIN_20240129_18_05_44_Pro_jpg.rf.f3926d6aa332bf8656b2d016d0afadf6.jpg,,13,15,2
d3,B4_erosion_watershed,WIN_20240126_13_53_19_Pro_jpg.rf.f2d7d574d86ba7eff1a07233c2b32c84.jpg,,13,14,1
d3,B4_erosion_watershed,WIN_20240126_12_08_41_Pro_jpg.rf.f557868f8421f64d2a446f69d8bd9d04.jpg,,14,20,6
d3,B4_erosion_watershed,WIN_20240129_18_17_12_Pro_jpg.rf.f3b24996794ee3c916118a6eeb192c0b.jpg,,14,18,4
d3,B4_erosion_watershed,WIN_20240130_16_16_06_Pro_jpg.rf.f29151f6b2274731dda89311b7f14123.jpg,,15,17,2
d3,B4_erosion_watershed,WIN_20240126_14_45_36_Pro_jpg.rf.f21dd9bd9e5358deb7264eeb968c403b.jpg,,14,16,2
d3,B4_erosion_watershed,WIN_20240129_17_44_01_Pro_jpg.rf.f238dc81d9ad6d10402e7cc022cbb535.jpg,,12,18,6
d3,B4_erosion_watershed,WIN_20240129_18_00_27_Pro_jpg.rf.f563baac01ab77c4f17963790f6a71e7.jpg,,16,21,5
d3,B4_erosion_watershed,WIN_20240129_16_40_55_Pro_jpg.rf.f2e6fef7b51cb926c92dfd1e70a72ec6.jpg,,19,25,6
d3,B4_erosion_watershed,WIN_20240201_15_03_37_Pro_jpg.rf.f5740b5fe92d27d46b40c9f89b53db8f.jpg,,15,17,2
d3,B4_erosion_watershed,WIN_20240130_16_00_11_Pro_jpg.rf.f59b06f13ec3bdc0f539cc79bd0dfac6.jpg,,16,21,5
d3,B4_erosion_watershed,WIN_20240126_14_44_10_Pro_jpg.rf.f5aca6f1ceb429e51173c47c0b64e70f.jpg,,14,15,1
d3,B4_erosion_watershed,WIN_20240129_11_25_00_Pro_jpg.rf.f625e5faeaa4cfa323f1cfe90854d03e.jpg,,14,19,5
d3,B4_erosion_watershed,WIN_20240129_11_06_26_Pro_jpg.rf.f2e9aed80c975b01f6dd4384b88c7420.jpg,,14,16,2
d3,B4_erosion_watershed,WIN_20240129_18_13_52_Pro_jpg.rf.f4f40db32253a37adb820988182efb3d.jpg,,16,19,3
d3,B4_erosion_watershed,WIN_20240131_10_56_21_Pro_jpg.rf.f5ce9f46950804d8f9dc9ba259458fbb.jpg,,13,18,5
d3,B4_erosion_watershed,WIN_20240131_11_09_46_Pro_jpg.rf.f53f8c7d68b018ba898927314ad47672.jpg,,13,18,5
d3,B4_erosion_watershed,WIN_20240201_15_12_43_Pro_jpg.rf.f7328eea93ef246f50c0deec55430509.jpg,,14,23,9
d3,B4_erosion_watershed,WIN_20240127_13_58_00_Pro_jpg.rf.f8b772dc3d88ba8c4138195d4ec8a0db.jpg,,14,22,8
d3,B4_erosion_watershed,WIN_20240202_11_51_43_Pro_jpg.rf.f84cc1ccc350bbf703a45998aee44502.jpg,,12,18,6
d3,B4_erosion_watershed,WIN_20240202_13_40_59_Pro_jpg.rf.faa56c0ec095e1befbf0202f77c5d4d0.jpg,,12,18,6
d3,B4_erosion_watershed,WIN_20240129_18_10_31_Pro_jpg.rf.f7a4296b52dd5ea35a7042f6264d24b4.jpg,,15,17,2
d3,B4_erosion_watershed,WIN_20240202_12_06_42_Pro_jpg.rf.fbde63617b71a338d5eadee2053fd31d.jpg,,16,25,9
d3,B4_erosion_watershed,WIN_20240130_15_44_31_Pro_jpg.rf.fb8934c9c676e091b8e370be5521803f.jpg,,19,27,8
d3,B4_erosion_watershed,WIN_20240126_11_17_54_Pro_jpg.rf.f9a62c2278edaa99a7f57eb7e49151f2.jpg,,10,19,9
d3,B4_erosion_watershed,WIN_20240129_16_50_50_Pro_jpg.rf.f8ba1f2fa5997acf8d22896807ca6c8b.jpg,,19,21,2
d3,B4_erosion_watershed,WIN_20240131_11_04_23_Pro_jpg.rf.fc8cc0b9f8cd0fbe208670dc3ae183b3.jpg,,12,23,11
d3,B4_erosion_watershed,WIN_20240130_16_22_49_Pro_jpg.rf.fc0c3bd4ae86ac62869980c9de5df821.jpg,,13,17,4
d3,B4_erosion_watershed,WIN_20240129_17_47_09_Pro_jpg.rf.fc34fbde1b2356d5138ba7fbf9f57f0a.jpg,,14,21,7
d3,B4_erosion_watershed,WIN_20240129_11_19_36_Pro_jpg.rf.fc071bb883e7781511c6707756239d32.jpg,,17,25,8
d3,B4_erosion_watershed,WIN_20240129_16_40_06_Pro_jpg.rf.fbdeec7ad2d06eab24eb2315a218e101.jpg,,13,22,9
d3,B4_erosion_watershed,WIN_20240130_16_09_56_Pro_jpg.rf.ff2fd1b69e34ee0338794195e241c371.jpg,,18,22,4
d3,B4_erosion_watershed,WIN_20240126_11_24_40_Pro_jpg.rf.faf48b522c8f7121db047c6cda2fb159.jpg,,11,13,2
d3,B4_erosion_watershed,WIN_20240129_10_35_33_Pro_jpg.rf.fec9bcb40dedf4d0cbb9cae66a6a02d9.jpg,,13,17,4
d3,B4_erosion_watershed,WIN_20240202_12_15_02_Pro_jpg.rf.ff8dbd7676e536b5acd35d493863f7b7.jpg,,14,17,3
d3,B4_erosion_watershed,WIN_20240202_12_48_07_Pro_jpg.rf.fe0db3de3f6f5c14c96d222c420cb88f.jpg,,17,18,1
d3,B4_erosion_watershed,WIN_20240129_18_07_25_Pro_jpg.rf.fce2d3a86e3fcc1e41c4cfb80cdcb07f.jpg,,17,16,-1
d3,B4_erosion_watershed,WIN_20240126_11_18_24_Pro_jpg.rf.f7c802189b7cb9dacd8c5d58cc218939.jpg,,10,11,1
d3,B4_erosion_watershed,WIN_20240202_12_14_19_Pro_jpg.rf.fce1c9facaefb7fe5ca58cfe02cd6faa.jpg,,14,21,7
d3,B4_erosion_watershed,WIN_20240130_16_22_01_Pro_jpg.rf.fdc98eab0dc01c600cb2991b0aed570b.jpg,,14,18,4
d3,B4_erosion_watershed,WIN_20240202_12_11_06_Pro_jpg.rf.fdb0b57b490ea1aa82226da1948187d5.jpg,,13,15,2
d3,B4_erosion_watershed,WIN_20240130_15_56_19_Pro_jpg.rf.fe7a2d0866a583921a60749353620a57.jpg,,14,16,2
d3,B4_erosion_watershed,WIN_20240202_13_53_45_Pro_jpg.rf.ffb77e33ab62a616534b59d94dde7f42.jpg,,11,14,3
d3,B4_erosion_watershed,WIN_20240130_16_45_14_Pro_jpg.rf.fdc6011f7cd447eea4794f333aa0fdb9.jpg,,14,21,7
d3,B4_erosion_watershed,WIN_20240129_17_52_20_Pro_jpg.rf.320ae413d97fcbf28313a05745bcb8fa.jpg,,14,19,5
d3,B4_erosion_watershed,WIN_20240202_13_48_12_Pro_jpg.rf.355b546cabf43999eb2a67e3b2dc3788.jpg,,16,18,2
d3,B4_erosion_watershed,WIN_20240129_17_44_31_Pro_jpg.rf.3387a739585d27e50bc7c08addf966e9.jpg,,17,24,7
d3,B4_erosion_watershed,WIN_20240126_11_32_13_Pro_jpg.rf.345ca9061e287e822e30ab1a630c0aea.jpg,,12,13,1
d3,B4_erosion_watershed,WIN_20240129_10_51_23_Pro_jpg.rf.36ac671c1c96f603033573122b0ce75b.jpg,,14,16,2
d3,B4_erosion_watershed,WIN_20240130_15_59_17_Pro_jpg.rf.343fca61d6b7cd9c2480de46a22c2a70.jpg,,12,13,1
d3,B4_erosion_watershed,WIN_20240202_12_05_22_Pro_jpg.rf.35a4e7ddedbfefe77b0477a12f18e22d.jpg,,13,17,4
d3,B4_erosion_watershed,WIN_20240126_14_39_29_Pro_jpg.rf.3727947deb78dc55bcddb616ad5a0ebf.jpg,,16,21,5
d3,B4_erosion_watershed,WIN_20240202_13_48_42_Pro_jpg.rf.36d610495f43498150b412ca6a76e4b5.jpg,,16,20,4
d3,B4_erosion_watershed,WIN_20240130_16_27_40_Pro_jpg.rf.3225155397432b15a888da2fbea6aca0.jpg,,13,7,-6
d3,B4_erosion_watershed,WIN_20240126_11_48_08_Pro_jpg.rf.321a012baad91cb6476a211ba50fa4dc.jpg,,16,20,4
d3,B4_erosion_watershed,WIN_20240129_18_07_56_Pro_jpg.rf.327f7d04c1ac5290bc9ad852875480e2.jpg,,14,16,2
d3,B4_erosion_watershed,WIN_20240130_15_46_10_Pro_jpg.rf.320b097b6f4bb8cf620d5ff9f2032ee9.jpg,,15,16,1
d3,B4_erosion_watershed,WIN_20240202_11_56_51_Pro_jpg.rf.3804c1256edf98ccb3071e5c877fb44c.jpg,,12,14,2
d3,B4_erosion_watershed,WIN_20240127_14_01_22_Pro_jpg.rf.36165435850e87625cc1910e2aa4d36a.jpg,,13,15,2
d3,B4_erosion_watershed,WIN_20240126_14_02_22_Pro_jpg.rf.39662d9dabb614f4c53dc3ec7c231c71.jpg,,13,14,1
d3,B4_erosion_watershed,WIN_20240126_11_44_00_Pro_jpg.rf.3252d867f41ce70e9a2aacbcbdf72a33.jpg,,16,21,5
d3,B4_erosion_watershed,WIN_20240129_10_19_31_Pro_jpg.rf.3a25f797eb8058f7170eff55e181a575.jpg,,14,21,7
d3,B4_erosion_watershed,WIN_20240202_13_36_57_Pro_jpg.rf.3c7e263e386e1e50ac3f3e815cd2a2fe.jpg,,17,25,8
d3,B4_erosion_watershed,WIN_20240129_10_26_17_Pro_jpg.rf.3b9fabd4ea8083e4d399bff8e893523c.jpg,,14,17,3
d3,B4_erosion_watershed,WIN_20240129_18_03_41_Pro_jpg.rf.3894c9c2e6d675e116aa535f7d9a2752.jpg,,14,19,5
d3,B4_erosion_watershed,WIN_20240126_14_06_12_Pro_jpg.rf.3dcaf4ca5c49029d60546dbca1ace8d2.jpg,,15,23,8
d3,B4_erosion_watershed,WIN_20240126_13_59_41_Pro_jpg.rf.3c9ec2a569323261fee68424fdf09743.jpg,,13,18,5
d3,B4_erosion_watershed,WIN_20240130_16_31_45_Pro_jpg.rf.3f155ea858ca875d4d59ba1f96df4e8a.jpg,,14,15,1
d3,B4_erosion_watershed,WIN_20240201_15_01_45_Pro_jpg.rf.3d8925aaf6af6f9cd7fc4907f09d53f8.jpg,,14,19,5
d3,B4_erosion_watershed,WIN_20240202_12_34_24_Pro_jpg.rf.3ce65ab8c920f72a5abd4b332b4fab38.jpg,,17,20,3
d3,B4_erosion_watershed,WIN_20240129_10_56_33_Pro_jpg.rf.3acdb36964ea5ec05a4ddf365641bb95.jpg,,12,18,6
d3,B4_erosion_watershed,WIN_20240202_13_38_13_Pro_jpg.rf.3ddae99e53547d55998ec48f9d268ffb.jpg,,13,13,0
d3,B4_erosion_watershed,WIN_20240126_11_32_47_Pro_jpg.rf.3d2b5a0cf18226d4550a0cd59668b085.jpg,,10,12,2
d3,B4_erosion_watershed,WIN_20240129_18_23_58_Pro_jpg.rf.3b51f84f2bff1744a4a68523a568d149.jpg,,15,23,8
d3,B4_erosion_watershed,WIN_20240129_11_27_22_Pro_jpg.rf.40044b626623619c5485a62859d2fc1b.jpg,,12,12,0
d3,B4_erosion_watershed,WIN_20240130_15_36_53_Pro_jpg.rf.3c19c0706d781e87edf60b0001f1d8c6.jpg,,17,27,10
d3,B4_erosion_watershed,WIN_20240202_11_52_17_Pro_jpg.rf.3af79db71efcde11e8f4ffd817ff132b.jpg,,12,22,10
d3,B4_erosion_watershed,WIN_20240129_16_49_55_Pro_jpg.rf.3f3740c23bc31757d8250773e7413a30.jpg,,18,23,5
d3,B4_erosion_watershed,WIN_20240129_18_13_15_Pro_jpg.rf.3f0f82b73f3d4cc0399c25dd1564741b.jpg,,15,18,3
d3,B4_erosion_watershed,WIN_20240126_14_27_23_Pro_jpg.rf.3c75ae12f3f31e8efe6b6da4fa6283b3.jpg,,13,20,7
d3,B4_erosion_watershed,WIN_20240131_11_02_04_Pro_jpg.rf.39ae1f5b7e9e9dce13c81c40918e1fb9.jpg,,14,18,4
d3,B4_erosion_watershed,WIN_20240126_11_23_03_Pro_jpg.rf.411e01d1929ceff84d47a9344ffdbee8.jpg,,10,12,2
d3,B4_erosion_watershed,WIN_20240130_16_24_52_Pro_jpg.rf.41102f04a2532387760bf5ea7e665c21.jpg,,13,16,3
d3,B4_erosion_watershed,WIN_20240129_18_34_48_Pro_jpg.rf.414bba05ba6eff8632390f78d22f9af3.jpg,,16,22,6
d3,B4_erosion_watershed,WIN_20240130_15_55_38_Pro_jpg.rf.4005cc3c25b63fd05a8c610203ce6989.jpg,,13,18,5
d3,B4_erosion_watershed,WIN_20240131_11_25_54_Pro_jpg.rf.4208c18c5fe49badca52992e404d2f34.jpg,,11,17,6
d3,B4_erosion_watershed,WIN_20240127_13_59_22_Pro_jpg.rf.406c35748e046494864bcb6650d904a5.jpg,,16,23,7
d3,B4_erosion_watershed,WIN_20240126_11_33_55_Pro_jpg.rf.42501a57e81e1485e2db74fd0890aa57.jpg,,10,15,5
d3,B4_erosion_watershed,WIN_20240129_10_55_03_Pro_jpg.rf.414f65d02dbcd8282a12a9e1d6c6e5bb.jpg,,16,22,6
d3,B4_erosion_watershed,WIN_20240129_10_58_32_Pro_jpg.rf.436eaca96d44db6eef73c65b04fca909.jpg,,17,22,5
d3,B4_erosion_watershed,WIN_20240129_16_45_02_Pro_jpg.rf.42da2af13efb43a6eb772245693bf32a.jpg,,15,22,7
d3,B4_erosion_watershed,WIN_20240126_11_30_29_Pro_jpg.rf.437d565c6a390b9d773c66efdd766623.jpg,,14,18,4
d3,B4_erosion_watershed,WIN_20240201_15_05_15_Pro_jpg.rf.41bd2eaa3ead195b0270c969c23e995c.jpg,,19,23,4
d3,B4_erosion_watershed,WIN_20240129_11_24_02_Pro_jpg.rf.43ba822244f4d9ea56d60702bfa2e3b9.jpg,,16,21,5
d3,B4_erosion_watershed,WIN_20240202_12_17_22_Pro_jpg.rf.4058c86f6c3911a3194f86b50312d3ba.jpg,,15,18,3
d3,B4_erosion_watershed,WIN_20240126_11_31_40_Pro_jpg.rf.43a501fdb37eb9643b56b017d3b41784.jpg,,12,20,8
d3,B4_erosion_watershed,WIN_20240202_12_59_12_Pro_jpg.rf.42224ee8e44e17bb355e0c85c022032f.jpg,,13,15,2
d3,B4_erosion_watershed,WIN_20240202_13_11_37_Pro_jpg.rf.42e2ec994f840a7481f4d1ab5c741234.jpg,,18,28,10
d3,B4_erosion_watershed,WIN_20240201_15_04_14_Pro_jpg.rf.44456d6b2689d4e5629e5e64c526649e.jpg,,13,16,3
d3,B4_erosion_watershed,WIN_20240129_10_14_26_Pro_jpg.rf.445877753176976e192ae7593c0f2978.jpg,,17,20,3
d3,B4_erosion_watershed,WIN_20240126_14_48_19_Pro_jpg.rf.4a2a24b179a3f8d05cf8e2f96fb904e4.jpg,,15,19,4
d3,B4_erosion_watershed,WIN_20240129_10_43_46_Pro_jpg.rf.445fd45d94dcb48b99028539fc7a2c10.jpg,,13,16,3
d3,B4_erosion_watershed,WIN_20240130_16_12_40_Pro_jpg.rf.4705e142e81fd0256821bd0c3f919f81.jpg,,15,18,3
d3,B4_erosion_watershed,WIN_20240130_16_57_04_Pro_jpg.rf.474e1cd060928c159591aa731c218bd8.jpg,,13,17,4
d3,B4_erosion_watershed,WIN_20240126_11_21_14_Pro_jpg.rf.44f0d226131bf87e2447b614e785850a.jpg,,10,15,5
d3,B4_erosion_watershed,WIN_20240202_11_55_32_Pro_jpg.rf.47e256590609a764b0433ec29b5356ce.jpg,,12,19,7
d3,B4_erosion_watershed,WIN_20240129_11_32_42_Pro_jpg.rf.464f13ad7c1bfa2f54662d16573a9500.jpg,,17,17,0
d3,B4_erosion_watershed,WIN_20240126_11_36_23_Pro_jpg.rf.417a61c3e3c32a8e510594b69d238aa1.jpg,,10,16,6
d3,B4_erosion_watershed,WIN_20240202_12_26_46_Pro_jpg.rf.4c2f215f4cedf5cb16ed898296d7797a.jpg,,15,19,4
d3,B4_erosion_watershed,WIN_20240202_14_03_55_Pro_jpg.rf.4a6d6dcfde76473af82d30656056aba3.jpg,,15,18,3
d3,B4_erosion_watershed,WIN_20240126_11_47_28_Pro_jpg.rf.4ac510e402753739715241a9b9c9e4a7.jpg,,14,17,3
d3,B4_erosion_watershed,WIN_20240126_14_42_39_Pro_jpg.rf.4c1708d1f6e3d1583d0e2d5b0c884953.jpg,,15,16,1
d3,B4_erosion_watershed,WIN_20240202_11_50_07_Pro_jpg.rf.4d1539522adc939fb51793c68b6a22eb.jpg,,14,20,6
d3,B4_erosion_watershed,WIN_20240126_11_51_20_Pro_jpg.rf.4a15e040f4dc58d57016a7f2e92dd43f.jpg,,12,16,4
d3,B4_erosion_watershed,WIN_20240126_11_41_24_Pro_jpg.rf.4df07d2d2285435927cdbbd86aeaa685.jpg,,15,18,3
d3,B4_erosion_watershed,WIN_20240126_14_06_43_Pro_jpg.rf.4d05ee8c0e2792c3cc63ff2477f15b1a.jpg,,15,19,4
d3,B4_erosion_watershed,WIN_20240130_16_52_15_Pro_jpg.rf.4d19f3a3f79beb51e814ab26810e970d.jpg,,14,21,7
d3,B4_erosion_watershed,WIN_20240130_16_56_01_Pro_jpg.rf.4713f051c723fbecd5080321c6fea461.jpg,,13,15,2
d3,B4_erosion_watershed,WIN_20240202_12_08_16_Pro_jpg.rf.4e6bb42821972d8908809c0610d56ae6.jpg,,12,13,1
d3,B4_erosion_watershed,WIN_20240129_11_09_19_Pro_jpg.rf.4ebee8e368f2fb94facb1364d7fe932c.jpg,,15,16,1
d3,B4_erosion_watershed,WIN_20240130_16_41_56_Pro_jpg.rf.4e2e453f78b7f07f28f12fdbb29d506d.jpg,,13,18,5
d3,B4_erosion_watershed,WIN_20240202_13_17_39_Pro_jpg.rf.4ef730e0b4cadc2a985c675a34c03120.jpg,,14,20,6
d3,B4_erosion_watershed,WIN_20240130_16_53_09_Pro_jpg.rf.4ea4b3e211842c099bac687fff89cf71.jpg,,12,13,1
d3,B4_erosion_watershed,WIN_20240202_13_20_40_Pro_jpg.rf.4810f1128dc2bb8fc9d311b9512969b5.jpg,,18,21,3
d3,B4_erosion_watershed,WIN_20240129_10_49_13_Pro_jpg.rf.527020603388449407e49fa9891aefc7.jpg,,16,24,8
d3,B4_erosion_watershed,WIN_20240129_11_16_48_Pro_jpg.rf.52cef322e1febe699db508a4bfbaf660.jpg,,14,16,2
d3,B4_erosion_watershed,WIN_20240129_11_35_15_Pro_jpg.rf.50d029b57aafc92af6d5e2217bbbdeec.jpg,,17,19,2
d3,B4_erosion_watershed,WIN_20240129_17_51_30_Pro_jpg.rf.521bcf8157807ee0ab9603afce51fd30.jpg,,18,24,6
d3,B4_erosion_watershed,WIN_20240202_13_59_27_Pro_jpg.rf.53039310194e95821491c246fc5c923f.jpg,,14,14,0
d3,B4_erosion_watershed,WIN_20240129_18_06_43_Pro_jpg.rf.4ee9fe246fa41ba10fb8ed954bffa405.jpg,,15,19,4
d3,B4_erosion_watershed,WIN_20240126_11_33_13_Pro_jpg.rf.52062c50934c7e419f915c18108f2d04.jpg,,11,17,6
d3,B4_erosion_watershed,WIN_20240202_12_57_18_Pro_jpg.rf.5277a3c2228851bb6d024af37b611098.jpg,,14,17,3
d3,B4_erosion_watershed,WIN_20240202_12_22_37_Pro_jpg.rf.54e105a0580f61ae6ce979433208aaf5.jpg,,17,20,3
d3,B4_erosion_watershed,WIN_20240130_16_08_17_Pro_jpg.rf.5360a38a65150926f5abd85d2fc8555f.jpg,,15,20,5
d3,B4_erosion_watershed,WIN_20240129_11_20_17_Pro_jpg.rf.55a1347e40b51726b491e8be7c8c1b72.jpg,,16,16,0
d3,B4_erosion_watershed,WIN_20240129_10_34_22_Pro_jpg.rf.57dfe8be3efa6f226116424bc7603e60.jpg,,14,22,8
d3,B4_erosion_watershed,WIN_20240129_16_55_01_Pro_jpg.rf.53baeabdb09705569e7d942722d5964c.jpg,,17,24,7
d3,B4_erosion_watershed,WIN_20240130_16_54_32_Pro_jpg.rf.55509111c1bd90cbea3a725ac77e7af7.jpg,,14,14,0
d3,B4_erosion_watershed,WIN_20240129_17_53_55_Pro_jpg.rf.5962868a84df0f507203f1162fa86d6d.jpg,,13,19,6
d3,B4_erosion_watershed,WIN_20240130_16_18_39_Pro_jpg.rf.5433fd811deecabb18029f952e058acb.jpg,,15,17,2
d3,B4_erosion_watershed,WIN_20240126_14_04_22_Pro_jpg.rf.585709c2251dae8d4119de171206f56a.jpg,,13,7,-6
d3,B4_erosion_watershed,WIN_20240202_13_40_27_Pro_jpg.rf.589ff581d9d41e690b95c4cbc520fc05.jpg,,16,20,4
d3,B4_erosion_watershed,WIN_20240126_14_13_58_Pro_jpg.rf.5499ea7e37bba31056d0d45c796b4bbd.jpg,,17,18,1
d3,B4_erosion_watershed,WIN_20240129_18_32_21_Pro_jpg.rf.58adcf0d6803b9c57020089717df5198.jpg,,19,25,6
d3,B4_erosion_watershed,WIN_20240129_16_52_29_Pro_jpg.rf.521391635b21813a6def6492cd707376.jpg,,11,14,3
d3,B4_erosion_watershed,WIN_20240129_11_30_36_Pro_jpg.rf.58ea1ada47ffb929c2683016d7641133.jpg,,17,20,3
d3,B4_erosion_watershed,WIN_20240131_11_17_06_Pro_jpg.rf.5a72f504c334907e8ccc834669ce65ac.jpg,,12,17,5
d3,B4_erosion_watershed,WIN_20240130_15_52_32_Pro_jpg.rf.5b665f9bb0f140e21118f2f3de8d8c7d.jpg,,16,20,4
d3,B4_erosion_watershed,WIN_20240131_10_55_02_Pro_jpg.rf.5d1419ff4697e04a70f11cd8b5bc3a6e.jpg,,15,18,3
d3,B4_erosion_watershed,WIN_20240202_13_13_44_Pro_jpg.rf.5b669f75c45b247f5797519b2c4ab4a9.jpg,,15,21,6
d3,B4_erosion_watershed,WIN_20240129_10_28_59_Pro_jpg.rf.5c4fcfb79c80ab3b03d9a5e4ed704d5a.jpg,,16,22,6
d3,B4_erosion_watershed,WIN_20240127_14_01_48_Pro_jpg.rf.60fd37839aeb3b5ce4687b2d51ff079b.jpg,,15,21,6
d3,B4_erosion_watershed,WIN_20240129_11_06_55_Pro_jpg.rf.5e5fec26b4865629574c79a84b855a76.jpg,,15,15,0
d3,B4_erosion_watershed,WIN_20240129_11_32_12_Pro_jpg.rf.60331de47e1bcee3c395cf07b4c8e2ea.jpg,,15,20,5
d3,B4_erosion_watershed,WIN_20240202_11_50_55_Pro_jpg.rf.61d277d7784ab604d0dd1385a24b2ba1.jpg,,13,16,3
d3,B4_erosion_watershed,WIN_20240131_11_14_25_Pro_jpg.rf.606037e07bc301e2a139f85b6cda01c8.jpg,,12,13,1
d3,B4_erosion_watershed,WIN_20240130_16_28_31_Pro_jpg.rf.5ee74c7495a3cb3cad96fff51585c3bf.jpg,,13,20,7
d3,B4_erosion_watershed,WIN_20240129_17_03_10_Pro_jpg.rf.62dbc3d49354b1e820b88eeac587e0a8.jpg,,15,20,5
d3,B4_erosion_watershed,WIN_20240129_11_04_36_Pro_jpg.rf.62b1803fb9dfcf9083fda6c7170f362c.jpg,,14,18,4
d3,B4_erosion_watershed,WIN_20240131_10_58_14_Pro_jpg.rf.62c94ec75c97d7def9a726cce0d50ae9.jpg,,14,21,7
d3,B4_erosion_watershed,WIN_20240129_10_23_17_Pro_jpg.rf.61b0a7a6a091aed9dbbcf893f41a4632.jpg,,13,15,2
d3,B4_erosion_watershed,WIN_20240129_17_04_48_Pro_jpg.rf.58dbd04b46d16fb5f81a5a1d0dd94808.jpg,,18,19,1
d3,B4_erosion_watershed,WIN_20240126_14_35_05_Pro_jpg.rf.6057971e8d5bdbb710b627482b7d19a8.jpg,,15,20,5
d3,B4_erosion_watershed,WIN_20240129_11_39_16_Pro_jpg.rf.62c64a7ecebd450b6e10df421e783fd6.jpg,,16,19,3
d3,B4_erosion_watershed,WIN_20240129_11_29_58_Pro_jpg.rf.631e6d8c8c73fd97f8566f049c40e55b.jpg,,15,7,-8
d3,B4_erosion_watershed,WIN_20240129_17_03_57_Pro_jpg.rf.6201a15314182ba92ffee4192b80ec3a.jpg,,16,19,3
d3,B4_erosion_watershed,WIN_20240129_11_37_16_Pro_jpg.rf.63cb7f316886473e333339c72b2e8c7b.jpg,,15,17,2
d3,B4_erosion_watershed,WIN_20240202_12_43_17_Pro_jpg.rf.615a1b21d6e0e5526bd7ee139e064c1c.jpg,,13,14,1
d3,B4_erosion_watershed,WIN_20240202_13_46_11_Pro_jpg.rf.62dc1b606d74f1574842a063cb2cfb0d.jpg,,18,19,1
